review,sentiment_label,confidence
"口味：零食很多很多的，品类很齐全，基本上想要的都有，包装也精美，味道不错
环境：店面很大，非常干净，整洁，物品摆放整齐，分类清晰
服务：店面好像只有一个收营员。年纪比较大，可能会结账稍微慢一点。态度不错！
性价比：有会员福利，价格还行",positive (stars 4 and 5),0.9935
这家店新开的，在松江申越广场，店面很大，装修的很透亮，进店给人一种很好的心情，店内零食超级多，有小包的也可以有大包的，很多零食都是促销，可以选好几种一起去结账，服务员也会一一的去称重，看了下店内广告，每个固定日都有活动，满减优惠！,positive (stars 4 and 5),0.9938
服务蛮好的，去的时候人还蛮多的，就是结账的时候有点慢，等了许久，性价比还是蛮高的，我选了几款我心目中感觉还不错的零食 那个黄色包装的像长鼻王一样的很好吃，味道浓郁，张君雅和卫龙的不用介绍蛮常见的也是大牌子了，味道也好吃 还有那个鸡爪也不错我下子吃了好几个看看剧吃吃,positive (stars 4 and 5),0.9912
"口味：零食很忙
环境：门店很干净，很明亮
服务：店员热情，友善
性价比：有家的感觉

店招很吸引人的眠球，逛街的同时买了瓶饮料，喝喝巴，味道还不错[玫瑰][玫瑰]，价格也大众化，还有很多小零食，有待零食爱好者发现。",positive (stars 4 and 5),0.9918
又开了一家零食很忙，两家店大概只差了300米，里面卖的东西品种有些不一样，但大同小异。,positive (stars 4 and 5),0.7436
新店开业逛一圈，价格是便宜，不过口感真心不怎么样！,"negative (stars 1, 2 and 3)",0.8569
"性价比：很高的一家零食店

服务：非常好

环境：新开的店铺非常棒
值得推荐",positive (stars 4 and 5),0.9938
第一次到这里买零食，品种很多，味道也不错。,positive (stars 4 and 5),0.9937
零食很忙，真是“忙”出了品质，“忙”出了实惠！每次路过店门口，都会被它热闹的氛围吸引。这里的零食更新速度特别快，总能第一时间上架网红新品，满足我的尝鲜欲望。而且，店内环境干净整洁，购物体验超棒。最重要的是，结账不用等太久，节省了我不少时间。强烈安利给爱吃零食的朋友们！我的会员积分也不少了，哈哈,positive (stars 4 and 5),0.9938
价廉物美、品种多样，孩子很喜欢。,positive (stars 4 and 5),0.9916
反正不会第二次买了，烧卖不好吃,"negative (stars 1, 2 and 3)",0.9258
饮料好评好评价格优惠。小姐姐态度很好业务娴熟五星好评,positive (stars 4 and 5),0.9938
飲料?小孩喜欢的。价廉质量很好做工精细店里小姐姐好漂亮,positive (stars 4 and 5),0.9937
品种多，价格实惠，有团购更实惠,positive (stars 4 and 5),0.9916
东西多而且便宜实惠，离家也近，会员日过来买买买太划算了！,positive (stars 4 and 5),0.9937
零食种类多，店面位置显眼，整洁卫生！,positive (stars 4 and 5),0.9936
电子交通方便、服务层态度服务态度很好，价格很公道哦，宝宝自己挑选很开心，在那里买个宝宝，买零食也安心、放心。,positive (stars 4 and 5),0.9936
服务员太好了，主动让我购买代金券，帮我们省钱，俩娃很开心，说省的钱下次又可以多吃点了,positive (stars 4 and 5),0.9914
搞不懂团购的价格，营业券后还要补差价。不如不要团省事。,"negative (stars 1, 2 and 3)",0.9017
经常买，建议老板进点没有什么添加剂的面包哦,positive (stars 4 and 5),0.9091
"回购了两次 感觉这些零食也不算很便宜了   一个月前 四十多块钱可以买一大袋 现在一点点就接近四十 称是怎么称的呢 
【性价比】一般",positive (stars 4 and 5),0.6426
在单位附近所以经常光顾的店面，地理位置好，东西又齐全，关键价格真的很给力，没事就去逛逛，总归要买点吃的啥，零食，糕点，饮料，这价格真的让人不得不动心啦。还经常推荐给朋友，每次在别的地方买东西总归想起这家店，无意间会比较一下。,positive (stars 4 and 5),0.9937
零食很忙好的真的买个不停很忙哈哈,positive (stars 4 and 5),0.992
开在松江中山东路上的零食很忙，店超级大，里面设计分区规划很清晰，小推车也设计合理实用，进去琳琅满目的零食挑选不过来，孩子比较喜欢，价格也合理的，我们买了一篮子，有喝的饮料，辣的，甜食，还有那种无糖薄荷味的小盒子糖特别好吃 ，不错的选择，可以去逛一下。,positive (stars 4 and 5),0.9937
开在松江中山东路上的零食很忙，店超级大，里面设计分区规划很清晰，小推车也设计合理实用，进去琳琅满目的零食挑选不过来，孩子比较喜欢，价格也合理的，我们买了一篮子，有喝的饮料，辣的，甜食，还有那种无糖薄荷味的小盒子糖特别好吃 ，不错的选择，可以去逛一下。,positive (stars 4 and 5),0.9937
和朋友逛街，路过这家零食很忙，就过来买些零食，这里零食多种多样，有喜欢的辣条，膨化食品类，坚果类，饮品区。店里看上去不大，但是货品摆放的整整齐齐。还有速冻区，可以买喜欢的方便食品。店里服务员态度也很好。,positive (stars 4 and 5),0.9935
给我一箱喝过的牛奶！！！到家才发现只有8瓶，剩下的两瓶呢？,"negative (stars 1, 2 and 3)",0.9707
突然之间感觉整个小地方临时很忙，一下子遍地都是中山中路这家店还是品种比较多的，不知不觉已经消费了八百多块钱，他的优势就是有很多零食，有时候只想尝个一两个就可以了。小朋友蛮喜欢逛这家店的工作人员的速度也越来越快了。,positive (stars 4 and 5),0.9875
这家店店面很大，就在谷阳南路和中山中路的红绿灯口，面朝南，很好找，假如开车的话不是很方便停车的。里面东西种类繁多，有饮品，坚果类的，还有小孩子喜欢的各种果冻，饼干，辣条什么的，都要挑花眼了。环境也很不错，很干净，售货员也很热情。,positive (stars 4 and 5),0.9937
在单位附近所以经常光顾的店面，地理位置好，东西又齐全，关键价格真的很给力，没事就去逛逛，总归要买点吃的啥，零食，糕点，饮料，这价格真的让人不得不动心啦。还经常推荐给朋友，每次在别的地方买东西总归想起这家店，无意间会比较一下。,positive (stars 4 and 5),0.9937
零食很忙好的真的买个不停很忙哈哈,positive (stars 4 and 5),0.992
这店员的服务态度，真的绝了，我晚上七八点进店，人还是蛮多的，选零食东拿一个西拿一个不是很正常么我请问，那店员小姑娘在后面和同**逼赖赖的，当我听不见么，作为一个零食铺东西那么多不让人选择了是么，不管到哪里消费顾客都有挑拣的，莫名其妙的，赶紧劝退吧！,"negative (stars 1, 2 and 3)",0.9859
今日进店购物时，店内无其他顾客，工作人员们正忙于整理货架，我进店后听到店员直接说‘狼来了’。经推测，大概率是店员间提醒‘有顾客到店’的暗语，但当着唯一顾客的面使用此类不当表述，不仅显得不专业，更让人感觉不被尊重，严重影响购物体验。希望店家加强员工服务礼仪培训，规范沟通用语，用更得体的方式进行工作衔接，避免再让顾客产生不适。,"negative (stars 1, 2 and 3)",0.9011
面包保质期三个月，一个月不到就一股出油味道，打电话过去说了这事，结果接电话的说是厂家的问题，貌似和他们没关系，搞不懂这么大的连锁店连基本的责任先后都分不清楚，可以这样理解，不是品牌的都是这样掩耳盗铃的，写着保质期三个月，结果第一个月已经坏了？,"negative (stars 1, 2 and 3)",0.9775
价格实惠。比有些零食品牌便宜多了。,positive (stars 4 and 5),0.9914
很不错的一家店，之前一直知道有，但是没过去，这次来里面东西很丰富，价格是非常的实惠，,positive (stars 4 and 5),0.9936
非常糟糕 管理一塌糊涂，店员就像疯子叫嚣,"negative (stars 1, 2 and 3)",0.994
这家零食店在嵩山路上，非常的热闹，繁华店铺很大，里面有着上万种的小零食，基本上都可以散称，感觉非常的不错，每个味道来一点尝试一下，总有一款两款适合你。哈哈，看电视追剧吃非常的不错，吃的真开心，是开心的几天呀,positive (stars 4 and 5),0.9937
零食很忙，很多家店小孩子非常喜欢，只要买零食了就过去,positive (stars 4 and 5),0.9892
"挺好的东西，也不贵，环境空调很足
服务态度也很好",positive (stars 4 and 5),0.9937
"豆乳包装不好，服务员装袋也不好，塞在最下面，导致回家袋子里全是撒开的豆乳，袋子底部还弄脏了木地板，一顿收拾～
零食店品种多，价格都比较亲民，每周孩子都要来几次，这次是体验感最差的一次，有点失望。
下次不敢买这种了","negative (stars 1, 2 and 3)",0.9736
真不错啊，门口就有地方可以停电瓶车，里面很大！很多卖小零食的地方！这里还有塑料袋[笑哭][笑哭][笑哭]有些零食店塑料袋会要自己购买。[笑哭][笑哭][笑哭]然后店里要是价格到了，还可以买券结单的，店员会帮你把价格计算好的，还真的不错，等于打折了,positive (stars 4 and 5),0.99
零食种类很多，物美价廉，环境挺好位置也好找,positive (stars 4 and 5),0.9937
琳琅满目的食品零食，也太棒啦吧，真的非常对零食爱好者友好。饮料也很多，价格也很实惠，都是散装称的，买了满满一大袋，也就二三十块钱，可以吃很久。肚子饿了还可以整点小面包之类的。一下子松江开了很多零食很忙，雨后春笋一般，不错,positive (stars 4 and 5),0.9937
每次来人都很多，只能说这是小朋友的天堂，东西种类比另一家多一点，也比那一家稍微优惠点。,positive (stars 4 and 5),0.973
每次去中山中路都会经过的零食店，之前每次路过觉得不方便停车就没进去，这次骑车的就拐过来瞅了一下，店面挺大的，里面零食的品种也很多，价格也还可以的，来买的人挺多的，好像是浙江的品牌吧，不过有些东西就不怎么好吃（个人觉得）,positive (stars 4 and 5),0.9498
